tema;canal;titulo;score;likes;dislikes;link;user;comment
Tech;googledeveloper;GdayX  DevFest Piura 2013  GDG Piura;5;2;0;UCXcfaoJ3Tc;GDG Piura  Google Developer Group Piura;GDG Piura ReportGDG Piura began in October 2013 We made 7 events with 430 participants Our first Developer Festival Piura on December got 200 participantsMore Details:2013 GDG Piura ReportEvent Primera reunin mensual GDG PiuraLinks:https:plusgooglecomb110871378704297111344eventscjk8u3tccuf5lfifuptjq6vmjggEvent  Conozcamonos GDG Piura Link:https:plusgooglecomb110871378704297111344eventsc2jarsf9t471ca09tbu3958p72kEvent GDG Piura 1era reuninLink:https:plusgooglecomb110871378704297111344eventscd76tfpscs3chu1pm6j4p28iha8authkeyCIqmyv6WuZWWkAEEvent 3 Reunin GDG Piura Introduccin a AndroidLink:https:plusgooglecomb110871378704297111344eventsc0a82u3g8ma85lrtmdj8l8k3l9gauthkeyCJSVzfvV6LiIGgEvent Aprendiendo Android v02Link:https:plusgooglecomb110871378704297111344eventscsm1r3niku4fb517b09j04fn82kEvent Aprendiendo Android v03Link:https:plusgooglecomb110871378704297111344eventscm5hfafh8rmeot36lmln2pf12doEvent Developer Festival Piura 2013Link : https:plusgooglecomb110871378704297111344eventsccj6fu51e1ieqo3ev5kmv1giskkWe also appreciate all the support that Nicolas Bortolotti Francisco Solsona  given us and thanks again gdg gdgpiuraGdayX  DevFest Piura 2013  GDG Piura
Tech;googledeveloper;GdayX  DevFest Piura 2013  GDG Piura;5;2;0;UCXcfaoJ3Tc;GDG Piura  Google Developer Group Piura;Esto fue nuestro comienzo en el 2013 muchas gracias a todos por su participacinEste 2014 seguiremos avanzando con ms eventos para ustedes Comparte este vdeo gdgpiura http:youtubeUCXcfaoJ3Tc
Tech;googledeveloper;GdayX  DevFest Piura 2013  GDG Piura;5;2;0;UCXcfaoJ3Tc;Diego Joaqun Sosa Guerrero;GDG Piura ReportGDG Piura began in October 2013 We made 7 events with 430 participants Our first Developer Festival Piura on December got 200 participantsMore Details:2013 GDG Piura ReportEvent Primera reunin mensual GDG PiuraLinks:https:plusgooglecomb110871378704297111344eventscjk8u3tccuf5lfifuptjq6vmjggEvent  Conozcamonos GDG Piura Link:https:plusgooglecomb110871378704297111344eventsc2jarsf9t471ca09tbu3958p72kEvent GDG Piura 1era reuninLink:https:plusgooglecomb110871378704297111344eventscd76tfpscs3chu1pm6j4p28iha8authkeyCIqmyv6WuZWWkAEEvent 3 Reunin GDG Piura Introduccin a AndroidLink:https:plusgooglecomb110871378704297111344eventsc0a82u3g8ma85lrtmdj8l8k3l9gauthkeyCJSVzfvV6LiIGgEvent Aprendiendo Android v02Link:https:plusgooglecomb110871378704297111344eventscsm1r3niku4fb517b09j04fn82kEvent Aprendiendo Android v03Link:https:plusgooglecomb110871378704297111344eventscm5hfafh8rmeot36lmln2pf12doEvent Developer Festival Piura 2013Link : https:plusgooglecomb110871378704297111344eventsccj6fu51e1ieqo3ev5kmv1giskkWe also appreciate all the support that Nicolas Bortolotti Francisco Solsona  given us and thanks again gdg gdgpiuraGdayX  DevFest Piura 2013  GDG Piura
Tech;googledeveloper;GdayX  DevFest Piura 2013  GDG Piura;5;2;0;UCXcfaoJ3Tc;Milton Yarleque;GDG Piura ReportGDG Piura began in October 2013 We made 7 events with 430 participants Our first Developer Festival Piura on December got 200 participantsMore Details:2013 GDG Piura ReportEvent Primera reunin mensual GDG PiuraLinks:https:plusgooglecomb110871378704297111344eventscjk8u3tccuf5lfifuptjq6vmjggEvent  Conozcamonos GDG Piura Link:https:plusgooglecomb110871378704297111344eventsc2jarsf9t471ca09tbu3958p72kEvent GDG Piura 1era reuninLink:https:plusgooglecomb110871378704297111344eventscd76tfpscs3chu1pm6j4p28iha8authkeyCIqmyv6WuZWWkAEEvent 3 Reunin GDG Piura Introduccin a AndroidLink:https:plusgooglecomb110871378704297111344eventsc0a82u3g8ma85lrtmdj8l8k3l9gauthkeyCJSVzfvV6LiIGgEvent Aprendiendo Android v02Link:https:plusgooglecomb110871378704297111344eventscsm1r3niku4fb517b09j04fn82kEvent Aprendiendo Android v03Link:https:plusgooglecomb110871378704297111344eventscm5hfafh8rmeot36lmln2pf12doEvent Developer Festival Piura 2013Link : https:plusgooglecomb110871378704297111344eventsccj6fu51e1ieqo3ev5kmv1giskkWe also appreciate all the support that Nicolas Bortolotti Francisco Solsona  given us and thanks again gdg gdgpiuraGdayX  DevFest Piura 2013  GDG Piura
Tech;googledeveloper;Cmo surgi el reality show del Google Developer Bus;5;1;0;a_f6PsIxFRI;Bruno Roig Torres;Un reality show de desarrolladores que se transmite en tiempo real en YouTube y busca crear soluciones para las PYMES de Amrica Latina Google lo hizo Y est en cursoCules son los mviles que generaron la idea del DeveloperBus o autobs de los desarrolladores Nos lo explica Ana Paula Blanco Sierra directora de comunicaciones globales para Google Latinoamerica DevBusLatam
Tech;googledeveloper;Cmo surgi el reality show del Google Developer Bus;5;1;0;a_f6PsIxFRI;Fran Davalos;Un reality show de desarrolladores que se transmite en tiempo real en YouTube y busca crear soluciones para las PYMES de Amrica Latina Google lo hizo Y est en cursoCules son los mviles que generaron la idea del DeveloperBus o autobs de los desarrolladores Nos lo explica Ana Paula Blanco Sierra directora de comunicaciones globales para Google Latinoamerica DevBusLatam
Tech;googledeveloper;Cmo surgi el reality show del Google Developer Bus;5;1;0;a_f6PsIxFRI;Saul Eden Sanchezg Garcia;Un reality show de desarrolladores que se transmite en tiempo real en YouTube y busca crear soluciones para las PYMES de Amrica Latina Google lo hizo Y est en cursoCules son los mviles que generaron la idea del DeveloperBus o autobs de los desarrolladores Nos lo explica Ana Paula Blanco Sierra directora de comunicaciones globales para Google Latinoamerica DevBusLatam
Tech;googledeveloper;Cmo surgi el reality show del Google Developer Bus;5;1;0;a_f6PsIxFRI;Erick Vander;Un reality show de desarrolladores que se transmite en tiempo real en YouTube y busca crear soluciones para las PYMES de Amrica Latina Google lo hizo Y est en cursoCules son los mviles que generaron la idea del DeveloperBus o autobs de los desarrolladores Nos lo explica Ana Paula Blanco Sierra directora de comunicaciones globales para Google Latinoamerica DevBusLatam
Tech;googledeveloper;Cmo surgi el reality show del Google Developer Bus;5;1;0;a_f6PsIxFRI;Robinson Vidal;Un reality show de desarrolladores que se transmite en tiempo real en YouTube y busca crear soluciones para las PYMES de Amrica Latina Google lo hizo Y est en cursoCules son los mviles que generaron la idea del DeveloperBus o autobs de los desarrolladores Nos lo explica Ana Paula Blanco Sierra directora de comunicaciones globales para Google Latinoamerica DevBusLatam
Tech;googledeveloper;Cmo surgi el reality show del Google Developer Bus;5;1;0;a_f6PsIxFRI;CNN en Espaol;Un reality show de desarrolladores que se transmite en tiempo real en YouTube y busca crear soluciones para las PYMES de Amrica Latina Google lo hizo Y est en cursoCules son los mviles que generaron la idea del DeveloperBus o autobs de los desarrolladores Nos lo explica Ana Paula Blanco Sierra directora de comunicaciones globales para Google Latinoamerica DevBusLatam
Tech;googledeveloper;Google Developer Group Sri Lanka Devfest 2013;0;0;0;cxbu35HHppI;Google at NIBM;GDG Sri Lanka DevFest 2013 event coverage by Digit Magazine Google Developer Group Sri Lanka Devfest 2013googleatnibm  googleatnsbm  gsasea  gsalka 
Tech;googledeveloper;Google Developer Group Sri Lanka Devfest 2013;0;0;0;cxbu35HHppI;Google at University of Moratuwa;Google Developer Group Sri Lanka Devfest 2013
Tech;googledeveloper;Google Developer Group Sri Lanka Devfest 2013;0;0;0;cxbu35HHppI;Google at NSBM;GDG Sri Lanka DevFest 2013 event coverage by Digit Magazine Google Developer Group Sri Lanka Devfest 2013googleatnibm  googleatnsbm  gsasea  gsalka 
Tech;googledeveloper;Google Developer Group Sri Lanka Devfest 2013;0;0;0;cxbu35HHppI;akshika akalanka;Google Developer Group Sri Lanka Devfest 2013
Tech;googledeveloper;Google Developer Group Sri Lanka Devfest 2013;0;0;0;cxbu35HHppI;Pasindu De Silva;GDG Sri Lanka DevFest 2013 event coverage by Digit Magazine Google Developer Group Sri Lanka Devfest 2013googleatnibm  googleatnsbm  gsasea  gsalka 
Tech;googledeveloper;Google Developer Group Sri Lanka Devfest 2013;0;0;0;cxbu35HHppI;Salman Razeen;GDG Sri Lanka DevFest 2013 event coverage by Digit Magazine Google Developer Group Sri Lanka Devfest 2013googleatnibm  googleatnsbm  gsasea  gsalka 
Tech;googledeveloper;Google Developers Hackademy: Intro al Android SDK  Leccin 2 (Spanish);4.9322;58;1;oDcK0oGskk4;Desarrolladores Google;Seguimos aprendiendo con Google Hackademy: Hoy con la segunda leccin que Enrique Diaz del GDG Androidtitlan ha preparado sobre Android SDK Disfrtenla y compartan
Tech;googledeveloper;Google Developers Hackademy: Intro al Android SDK  Leccin 2 (Spanish);4.9322;58;1;oDcK0oGskk4;Antonio Guzmn Fernndez;quieren seguir aprendiendo android Aqu est la segunda leccin del curso Introduccin al Android SDK impartido por mi compa Enrique Diaz del GDG Androidtitlan que se presenta en el marco de la iniciativa Google Developer Hackademy Sigan programando 
Tech;googledeveloper;Google Developers Hackademy: Intro al Android SDK  Leccin 2 (Spanish);4.9322;58;1;oDcK0oGskk4;Luis Daniel Mesa Velasquez;No dudo que sea buen programador pero es una mierda como maestro
Tech;googledeveloper;Google Developers Hackademy: Intro al Android SDK  Leccin 2 (Spanish);4.9322;58;1;oDcK0oGskk4;Victor Ocampo;Una pregunta aunque quiz sea cuestin de gustosHe visto en muchos vdeos de varios canales que utilizan SO MAC como su plataforma preferida mi duda es si existen varias ventajas trabajar en mac o solo es cuestin de gustoSaludos
Tech;googledeveloper;Google Developers Hackademy: Intro al Android SDK  Leccin 2 (Spanish);4.9322;58;1;oDcK0oGskk4;Diego Velasquez;Estoy siguiendo el curso Buenos videos Muy interesanteSolo una sugerencia: es WakeLock en vez de WakeLok
Tech;googledeveloper;Google Developers Hackademy: Intro al Android SDK  Leccin 2 (Spanish);4.9322;58;1;oDcK0oGskk4;Luis Anthony Polanco;buscando aprender ms de Android SDK no te pierdas este video GdgOpenLima 
Tech;googledeveloper;Google Developers Hackademy: Intro al Android SDK  Leccin 2 (Spanish);4.9322;58;1;oDcK0oGskk4;Mike Portillo;Seguimos aprendiendo con Google Hackademy: Hoy con la segunda leccin que Enrique Diaz del GDG Androidtitlan ha preparado sobre Android SDK Disfrtenla y compartan
Tech;googledeveloper;Google Developers Hackademy: Intro al Android SDK  Leccin 2 (Spanish);4.9322;58;1;oDcK0oGskk4;GDG Androidtitlan;quieren seguir aprendiendo android Aqu est la segunda leccin del curso Introduccin al Android SDK impartido por mi compa Enrique Diaz del GDG Androidtitlan que se presenta en el marco de la iniciativa Google Developer Hackademy Sigan programando 
Tech;googledeveloper;Google Developers Hackademy: Intro al Android SDK  Leccin 2 (Spanish);4.9322;58;1;oDcK0oGskk4;Darwin Otoniel Mateos Snchez;Seguimos aprendiendo con Google Hackademy: Hoy con la segunda leccin que Enrique Diaz del GDG Androidtitlan ha preparado sobre Android SDK Disfrtenla y compartan
Tech;googledeveloper;Google Developers Hackademy: Intro al Android SDK  Leccin 2 (Spanish);4.9322;58;1;oDcK0oGskk4;Cafe Multimedia;Seguimos aprendiendo con Google Hackademy: Hoy con la segunda leccin que Enrique Diaz del GDG Androidtitlan ha preparado sobre Android SDK Disfrtenla y compartan
Tech;googledeveloper;Conoc a los concursantes  Google Developer Bus;5;5;0;1RGLCEbyi4w;Desarrolladores Google;Hablamos con los competidores: Dale 1 a tus preferidosA minutos de comenzar el primer show del DevBusLatam Da 2 tre presentamos en video a tres contendientes del reality: Matas di Tada el Saxofonista David Sucar Maximiliano Gastn Macedo que hace una crtica despiadada a la jarra del desayuno Quin dise esa jarra 
Tech;googledeveloper;Conoc a los concursantes  Google Developer Bus;5;5;0;1RGLCEbyi4w;Sugerime APP;Conoc a David nuestro Mago y Project Manager
Tech;googledeveloper;Conoc a los concursantes  Google Developer Bus;5;5;0;1RGLCEbyi4w;Al Borba;Hablamos con los competidores: Dale 1 a tus preferidosA minutos de comenzar el primer show del DevBusLatam Da 2 tre presentamos en video a tres contendientes del reality: Matas di Tada el Saxofonista David Sucar Maximiliano Gastn Macedo que hace una crtica despiadada a la jarra del desayuno Quin dise esa jarra 
Tech;googledeveloper;Conoc a los concursantes  Google Developer Bus;5;5;0;1RGLCEbyi4w;Fabian Melo;Hablamos con los competidores: Dale 1 a tus preferidosA minutos de comenzar el primer show del DevBusLatam Da 2 tre presentamos en video a tres contendientes del reality: Matas di Tada el Saxofonista David Sucar Maximiliano Gastn Macedo que hace una crtica despiadada a la jarra del desayuno Quin dise esa jarra 
Tech;googledeveloper;Google Developer Bus  El Da del cliente;5;5;0;5PIJTVRUZB8;Desarrolladores Google;A punto de empezar ya el show en vivo te dejamos con algunas imgenes del da de ayer y con los horarios del da de hoy que seguro te interesan:1) El momento de la nube persistencia SQLvsNoSQL: 11:00 a 12:00 hs Agendalo: googloXYJPS2) Explorando Android trabajando con endpoints Developer Bus 2013: 14:00a 15 hs Agendalo: googllB7Nid3) Cmo crear un backend social con G: 16:00 a 17:00 hs Agendalo: googl01Rmvz4) Un lugar en el mundo con maps API: 18:00 a 19:00 hs Agendalo: googlvFhWr6
Tech;googledeveloper;Google Developer Bus  El Da del cliente;5;5;0;5PIJTVRUZB8;Carlos Mazalan;Quers conocer a algunos de los developers
Tech;googledeveloper;Google Developer Bus  El Da del cliente;5;5;0;5PIJTVRUZB8;Desarrolladores Google;Ya te apuntaste para la primera transmisin en vivo del DevBusLatam de hoy Ingresa aqu para sumarte: googloXYJPS Y mientras empieza te dejamos el resumen del Da 1
Tech;googledeveloper;DevFest 2013 Sri Lanka  Google Developer Group;4.65217;21;2;bKGdkEEpAZY;Musiclk;GDayX 2013  Keynote Address
Tech;googledeveloper;DevFest 2013 Sri Lanka  Google Developer Group;4.65217;21;2;bKGdkEEpAZY;Musiclk;Watch LIVE NOW on YouTubeDevFest 2013 Sri Lanka  Google Developer GroupGDG  DevFest 2013
Tech;googledeveloper;DevFest 2013 Sri Lanka  Google Developer Group;4.65217;21;2;bKGdkEEpAZY;Hasitha Liyanage;My little talk at Google DevFest 2013 Thats not me in the video thumbnail by the way You will need to scroll to exactly 1:00:00 gdgdevfest2013  srilanka 
Tech;googledeveloper;DevFest 2013 Sri Lanka  Google Developer Group;4.65217;21;2;bKGdkEEpAZY;Sadun Nilanka;DevFest 2013 Sri Lanka 
Tech;googledeveloper;DevFest 2013 Sri Lanka  Google Developer Group;4.65217;21;2;bKGdkEEpAZY;GDG Sri Lanka;DevFest Live Stream link (Stay Tuned starting at 2:30pm) gdg  devfest  gdgsea DevFest 2013 Sri Lanka  Google Developer Group
Tech;googledeveloper;DevFest 2013 Sri Lanka  Google Developer Group;4.65217;21;2;bKGdkEEpAZY;Google Map Maker Sri Lanka;DevFest Live Stream link (Stay Tuned starting at 2:30pm)GDG  DevFest 2013
Tech;googledeveloper;DevFest 2013 Sri Lanka  Google Developer Group;4.65217;21;2;bKGdkEEpAZY;GBG Sri Lanka;DevFest Live Stream link (Stay Tuned starting at 2:30pm)GDG  DevFest 2013
Tech;googledeveloper;DevFest 2013 Sri Lanka  Google Developer Group;4.65217;21;2;bKGdkEEpAZY;Nadun Dissanayake;Watch LIVE NOW on YouTubeDevFest 2013 Sri Lanka  Google Developer GroupGDG  DevFest 2013
Tech;googledeveloper;DevFest 2013 Sri Lanka  Google Developer Group;4.65217;21;2;bKGdkEEpAZY;Dihan Perera;DevFest Live Stream link (Stay Tuned starting at 2:30pm)GDG  DevFest 2013
Tech;googledeveloper;DevFest 2013 Sri Lanka  Google Developer Group;4.65217;21;2;bKGdkEEpAZY;Sajeetharan Sinnathurai;Great work guys it was an awesome event thanks for the google glass  expecting more events in the future 
Tech;googledeveloper;DevFest 2013 Sri Lanka  Google Developer Group;4.65217;21;2;bKGdkEEpAZY;Tharaka Devinda;Awesome stuff guys
Tech;googledeveloper;DevFest 2013 Sri Lanka  Google Developer Group;4.65217;21;2;bKGdkEEpAZY;Sameera M Wijayarathne;24:58 E P I C :D LOL 
Tech;googledeveloper;DevFest 2013 Sri Lanka  Google Developer Group;4.65217;21;2;bKGdkEEpAZY;Madhura Darshana;really an awesome event 
Tech;googledeveloper;DevFest 2013 Sri Lanka  Google Developer Group;4.65217;21;2;bKGdkEEpAZY;Keshan Sodimana;Guys this is awesome Thanks Musiclk crew
Tech;googledeveloper;DevFest 2013 Sri Lanka  Google Developer Group;4.65217;21;2;bKGdkEEpAZY;Musiclk;Watch LIVE NOW on YouTubeDevFest 2013 Sri Lanka  Google Developer GroupGDG  DevFest 2013
Tech;googledeveloper;DevFest 2013 Sri Lanka  Google Developer Group;4.65217;21;2;bKGdkEEpAZY;DiLon ChathuRanga;Watch LIVE NOW on YouTubeDevFest 2013 Sri Lanka  Google Developer GroupGDG  DevFest 2013
Tech;googledeveloper;Google Developer Group  Silicon Valley  Wednesday September 4 2013;4.84;48;2;thjKkJx3Q5U;Jhoon Saravia;So much for a cool project D gdgx
Tech;googledeveloper;Google Developer Group  Silicon Valley  Wednesday September 4 2013;4.84;48;2;thjKkJx3Q5U;Van Riper;Google App Engine and Cloud Computing Overviewwesley chun will be presenting on this topic tonight at GDG Silicon Valley starting around 7:15pm PDT Before that we have Joshua Woodward from the GDGx project giving a lightning talk about that project starting at 7:05pm PDT Check it outhttp:wwwmeetupcomgdgsiliconvalleyevents137255402If you want to install the GDGx Frisbee android app you will find it on the Google Play Store here:http:gdgxcomfrisbeegdg  gdl  gdgx  gdgsv 
Tech;googledeveloper;Google Developer Group  Silicon Valley  Wednesday September 4 2013;4.84;48;2;thjKkJx3Q5U;Sam Carecho; gdgx  gdgx  gdg Joshua talking about GDGx at a GDG Silicon Valey meetingGoogle Developer Group  Silicon Valley  Wednesday September 4 2013
